Side,Capacity,RegRate,Adensity,MtblRate,VsnRng,InitSgLvl,Birthrate,InbndRt,OtbndRt,Threshold,prd_1,prd_2,prd_3,prd_4,prd_5,prd_6,prd_7,prd_8,prd_9,prd_10,prd_11,prd_12,prd_13,prd_14,prd_15,prd_16,prd_17,prd_18,prd_19,prd_20,prd_21,prd_22,prd_23,prd_24,prd_25,prd_26,prd_27,prd_28,prd_29,prd_30,prd_31,prd_32,prd_33,prd_34,prd_35,prd_36,prd_37,prd_38,prd_39,prd_40,prd_41,prd_42,prd_43,prd_44,prd_45,prd_46,prd_47,prd_48,prd_49,prd_50,prd_51,prd_52,prd_53,prd_54,prd_55,prd_56,prd_57,prd_58,prd_59,prd_60,prd_61,prd_62,prd_63,prd_64,prd_65,prd_66,prd_67,prd_68,prd_69,prd_70,prd_71,prd_72,prd_73,prd_74,prd_75,prd_76,prd_77,prd_78,prd_79,prd_80,prd_81,prd_82,prd_83,prd_84,prd_85,prd_86,prd_87,prd_88,prd_89,prd_90,prd_91,prd_92,prd_93,prd_94,prd_95,prd_96,prd_97,prd_98,prd_99,prd_100
20,2,3,0.18,5,3,4,0.1,0.4,0.29,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,6,2,0.25,3,2,4,0.07,0.37,0.2,5,0.4105006994780163,0.43699846044431173,0.5121866732051823,0.513764737650678,0.4170222365998184,0.5057130430904089,0.44158844492098537,0.535248772960256,0.7186798926308269,0.5709965126874357,0.48459086408005786,0.6008066682405044,0.6622182401577142,0.5151170868383664,0.5830036235561462,0.5828205663429619,0.7172909450483842,0.5584795321637428,0.5340909090909092,0.5153846153846153,0.7692307692307693,0.5064935064935067,0.3563636363636364,0.6136363636363636,0.75,0.4750000000000001,0.4175824175824176,0.5666666666666668,0.6666666666666666,0.6666666666666666,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,4,5,0.16,1,3,4,0.02,0.19,0.39,3,0.349027409372237,0.4228060671722643,0.4721018418201517,0.4112604263206674,0.349027409372237,0.520979020979021,0.6758911819887429,0.6163967611336033,0.4112604263206674,0.349027409372237,0.520979020979021,0.669536107125777,0.62,0.4230769230769232,0.35285714285714276,0.5176744186046511,0.6629268292682926,0.6122448979591837,0.41750000000000015,0.3620780590717301,0.46547619047619043,0.6962305986696231,0.5615384615384615,0.39460784313725483,0.3530701754385965,0.5826330532212884,0.5625,0.6,0.4761904761904763,0.24489795918367335,0.489795918367347,0.5384615384615384,0.6153846153846154,0.42045454545454547,0.2510822510822512,0.5272727272727273,0.6363636363636364,0.5454545454545454,0.3625,0.25555555555555554,0.575,0.625,0.625,0.4375,0.234375,0.46875,0.625,0.625,0.4375,0.234375,0.46875,0.625,0.625,0.4375,0.234375,0.46875,0.625,0.625,0.4375,0.234375,0.46875,0.625,0.625,0.4375,0.234375,0.46875,0.625,0.625,0.4375,0.234375,0.46875,0.625,0.625,0.35714285714285715,0.24175824175824165,0.5238095238095237,0.6666666666666666,0.5,0.5,0.25,0.5,0.5,0.5,0.0,0.0,NaN,NaN,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN
13,6,5,0.26,5,1,4,0.02,0.23,0.08,3,0.3251907242346776,0.42715991516054336,0.4785245328293987,0.45207866947775716,0.4221334668966496,0.3911394707902923,0.4362275770131289,0.4333308944009413,0.45987026985814256,0.4036418991063992,0.40766329210555674,0.3947065938994987,0.5497149118595792,0.48298076195295925,0.4853749332674483,0.4398438395895877,0.32995618232739005,0.29811806352886805,0.5186578188576291,0.5209426131037022,0.2699845216267587,0.2565152513090757,0.50629216612965,0.5099269777175965,0.21632369451129918,0.3871671559745049,0.6666666666666666,0.2142857142857142,0.30000000000000004,0.5,0.5,0.33333333333333326,0.5,0.5,0.2142857142857142,0.30000000000000004,0.5,0.5,0.33333333333333326,0.5,0.5,0.2142857142857142,0.30000000000000004,0.5,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,2,3,0.19,4,3,3,0.12,0.12,0.09,4,0.5390138500103994,0.5505468116705071,0.6553878486757181,0.6169208217849994,0.6169208217849994,0.6630007618891791,0.6130617129793773,0.6148007707053671,0.6381474622472467,0.6235650770448401,0.6410603009964422,0.6670014882179516,0.620536579597201,0.6658376018871155,0.7014684817841429,0.681854586939886,0.6618777796333956,0.6597045160356964,0.6819589439309971,0.6946275387724334,0.707218194309245,0.7336145417973519,0.6706204685979007,0.6933299155122524,0.7466516913415778,0.6708722506445319,0.6708722506445319,0.6883479284192404,0.5721339258378919,0.5721339258378919,0.6751621791904453,0.5735226984916915,0.6345574515892511,0.7861405467902153,0.6534784306825728,0.6534784306825728,0.7861405467902153,0.6534784306825728,0.6534784306825728,0.7861405467902153,0.6534784306825728,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.5957248357963353,0.5957248357963353,0.8333333333333334,0.6,0.6,NaN,0.6,0.6,NaN,0.6,0.6,NaN,0.6,0.6,NaN
20,6,2,0.21,3,2,2,0.18,0.11,0.24,4,0.612043925472985,0.40978898558237153,0.3167707162613773,0.38947551174578965,0.43237853985336755,0.382916036256076,0.4793135167241984,0.8047943341916133,0.5829582366142425,0.3391130774882548,0.5256569981787279,0.8531361644003235,0.5206733525838569,0.36051386417870757,0.5501934983110299,0.8477028222762722,0.5990547834762998,0.3281903645822442,0.5562012628120097,0.8946846888749747,0.7287437216423333,0.2457549630048046,0.35115731494780106,0.9,0.7181416340044495,0.280775584075101,0.3628279257409866,0.8888888888888888,0.6869273076185627,0.2999788843679505,0.4586730524711842,0.875,0.6422026372783574,0.2696708643788716,0.4276469223824128,0.8571428571428571,0.4926549412080089,0.1987056913353781,0.4272267772586414,0.75,0.4746964191762683,0.2084966955832721,0.5280323077250832,0.5,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN
15,4,5,0.2,1,3,3,0.18,0.36,0.05,3,0.4444444444444444,0.5656565656565656,0.29629629629629634,0.20915032679738566,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.29629629629629634,0.20915032679738566,0.4444444444444444,0.7727272727272727,0.6666666666666666,0.25828642901813625,0.20729505236547488,0.4599358974358974,0.8,0.6296296296296297,0.21739130434782608,0.21181716833890749,0.5163043478260869,0.8333333333333334,0.7058823529411765,0.24801271860095397,0.1875,0.4,0.8125,0.75,0.2019047619047619,0.16666666666666666,0.35897435897435886,0.8461538461538461,0.8181818181818182,0.15600000000000006,0.13157894736842107,0.27777777777777785,0.9,0.7777777777777778,0.17171717171717166,0.1437908496732027,0.3055555555555556,0.8888888888888888,0.7777777777777778,0.17171717171717166,0.1437908496732027,0.3055555555555556,0.8888888888888888,0.7777777777777778,0.17171717171717166,0.1437908496732027,0.3055555555555556,0.875,0.8,0.06818181818181812,0.1071428571428572,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,5,5,0.24,5,2,2,0.2,0.26,0.38,3,0.37119469285936574,0.43249362424512255,0.4052947892183149,0.38219566228174945,0.3583575492133533,0.44015676999797293,0.46416942849067744,0.46384974197248247,0.4642181973655346,0.40032064300472214,0.25872597253193974,0.5971614009987645,0.6445849384456901,0.3816505429893044,0.33461203313800186,0.3004953154132588,0.3952096825858569,0.30739233619370354,0.6762976963922949,0.515898281892252,0.2945673544437306,0.2206318613501832,0.24148953093020728,0.3978918347602602,0.09683775214039048,0.2768051926356214,0.17549722921142585,0.17549722921142585,0.21267595855390553,0.21267595855390553,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,3,2,0.31,4,2,1,0.05,0.28,0.26,2,0.47229408533648937,0.4183022946125815,0.4113302716740985,0.7057945876733775,0.7384510037222849,0.4416172238881563,0.3006786141477341,0.7042815085224594,0.669570281424217,0.2802767621852846,0.21653291064647784,0.8459291973039893,0.778147508041878,0.27307122405024215,0.22529711979317052,0.8628998175910896,0.5,0.475199452894546,0.451599270364359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,5,2,0.38,2,3,1,0.08,0.35,0.12,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,3,4,0.49,2,1,2,0.04,0.21,0.27,4,0.6151956276101314,0.3282311541675019,0.19698241704928585,0.5625975522389801,0.8887929694334581,0.37826620488662266,0.13539091065604386,0.7385489278511932,0.783733925943924,0.5,0.2777777777777777,0.6666666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,5,4,0.48,4,4,3,0.09,0.17,0.1,4,0.45227729689968277,0.3836450811982133,0.3199835190231646,0.34958267276537897,0.33657562914483424,0.3758922872229414,0.5793907424680332,0.6868913862322504,0.28968859686056025,0.25109753877600766,0.3000085863791764,0.5111920138885578,0.6067082353280835,0.6666666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,3,2,0.33,3,1,5,0.16,0.2,0.15,2,0.4660406916844078,0.3861811569418557,0.41553506516692773,0.5532344227088152,0.571538146739729,0.4628864293978546,0.37229567837138056,0.5089727668690903,0.6265798086748384,0.5029239766081872,0.4791666666666667,0.6969696969696971,0.25,0.375,0.16666666666666666,0.6666666666666666,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,4,3,0.45,2,3,5,0.15,0.18,0.32,2,0.42205443816109234,0.4202322687241092,0.4706668278246516,0.46466933910948177,0.4440517866741944,0.49632012710134643,0.6380152248849166,0.4085187439333516,0.46540170850006596,0.559920578990131,0.6475155279503105,0.5625,0.6573426573426574,0.4385026737967915,0.43356643356643365,0.505050505050505,0.5249999999999999,0.44444444444444436,0.625,0.6666666666666666,0.25,0.5,0.5,0.5,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
